C00ECK5	C00ECK6	C00ECK40	C00ECK77	C10ECK7	C10ECK8	C10ECK43	C10ECK44	C10ECK45	C10ECK79	C10ECK80	C10ECK81	C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	C120ECK13	C120ECK14	C120ECK15	C120ECK49	C120ECK50	C120ECK51	C120ECK85	C120ECK87	C720ECK16	C720ECK17	C720ECK52	C720ECK53	C720ECK54	C720ECK88	C720ECK89	T00ECK22	T00ECK23	T00ECK24	T00ECK59	T00ECK60	T00ECK94	T00ECK95	T00ECK96	T10ECK25	T10ECK26	T10ECK27	T10ECK61	T10ECK62	T10ECK97	T10ECK99	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102	T120ECK31	T120ECK32	T120ECK33	T120ECK67	T120ECK68	T120ECK69	T120ECK103	T120ECK104	T120ECK105	T720ECK34	T720ECK36	T720ECK70	T720ECK72	T720ECK106	T720ECK107	T720ECK108
LOC100750199	5.94484174406627	4.23288975546243	4.46844824404104	4.83814725638054	4.59793714420137	4.98895987972913	5.20801372081635	5.49279121196949	5.100132285543	4.4961237938285	6.41357463358846	5.32643059599729	4.17166014656835	5.08227938646439	6.30553137129908	4.66238052896605	4.58442193251841	4.99511443942009	3.9289999199972	5.5669259766315	4.95697286290721	5.35632651657753	4.84822647428654	4.32809549057371	4.34147798546386	5.10193065099864	5.35434316251107	5.10189920672621	4.27265792152002	4.28979250213591	4.19324728879542	6.13761613565837	4.450280943447	4.63655585598243	5.46164201430908	3.96275918086555	4.45227495654714	4.60188512984424	4.48075628219437	4.2244328936231	4.23199538430874	5.30790210355501	5.24772334967406	5.01556175767054	5.36375149554505	4.85195658377996	5.45379853058547	4.45239445995314	4.7176558377606	4.11507058906489	4.55837701170785	4.50735331765572	4.85624270129576	4.72861261065596	4.40412495080953	4.29695727687028	4.67250345183807	4.94237763962185	5.90963940915051	4.45794142058512	4.66740900872068	5.03608848311782	4.68709380262095	5.85346451239531	3.49126311067643	4.71159870196056	5.35374869688667	4.60132844884466	4.4995103257325	4.83439407223103	4.60829085505269	5.04151080930269	4.54170382510923	5.37016556762418
TRNAL-CAG_1	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.97118770695393	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC100746106	4.14544556128736	4.13526552606703	3.49126311067643	3.49126311067643	3.89091615785624	4.1434879902837	3.84063855523994	4.47475014065744	4.29440388220677	3.49126311067643	4.8959624520028	3.49126311067643	3.49126311067643	4.07864818964619	4.79505980441113	3.49126311067643	3.91289158316917	3.49126311067643	4.10798722671669	3.49126311067643	4.46027413279861	4.52601229063105	3.49126311067643	3.49126311067643	3.49126311067643	3.84394730458355	4.85121522585336	4.12698110026626	4.13182178623689	3.49126311067643	3.89920349075774	4.32893516352449	4.051673097447	3.49126311067643	4.32485444671871	3.49126311067643	3.92736842000694	4.28603929057209	4.37963967038499	3.49126311067643	3.92203602582476	3.87045129098509	4.01641761055301	3.49126311067643	4.50001118677845	3.49126311067643	4.42196694582084	4.05293753264229	4.16069250087392	3.49126311067643	3.49126311067643	4.35492119459089	4.06572943245463	3.97118770695393	3.49126311067643	4.06462647790241	3.49126311067643	3.90944594025446	4.35794300830924	3.49126311067643	3.49126311067643	4.29083746463809	3.90001431894941	4.43042755240032	3.49126311067643	3.49126311067643	4.10221682430812	4.14254246834203	3.49126311067643	3.99701622328598	3.89481408399204	4.26309001076884	3.49126311067643	4.30294481150802
LOC100740346	3.95580369783189	4.23288975546243	4.32150907387328	3.49126311067643	4.45530580425814	4.1434879902837	4.18501899127813	3.89922910357174	3.49126311067643	3.49126311067643	4.04009605840602	3.96484858414822	4.04849753354923	4.49530013786238	4.392732735342	4.05502248227188	4.32583856298754	4.12819818607116	4.10798722671669	4.50174070258868	4.11093034257346	4.05274127210528	3.91413679269172	4.32809549057371	4.253861488164	4.19149564027935	4.33017770830795	4.01170764940111	3.94605076679648	4.38130427796206	4.2992629378129	3.9144882050211	4.27897365826182	3.49126311067643	3.97696311210243	4.15515734954979	4.35389059313848	3.49126311067643	4.2635776749993	4.09200677482292	3.49126311067643	4.24328146445391	3.86362256861354	4.19801498227172	3.94970377614473	4.11765864089386	4.15497309744043	4.17704883389555	4.30758486855116	3.93406570281947	4.17523245083251	4.50735331765572	4.39093777504283	3.97118770695393	4.40412495080953	3.49126311067643	3.89478429119753	3.90944594025446	4.10863371124644	3.93001477567144	4.24721633735361	4.14684531838255	4.06742349509141	4.51661170123769	3.49126311067643	3.88752837216506	4.10221682430812	4.14254246834203	4.21130246316671	3.49126311067643	3.89481408399204	3.94039495423551	3.49126311067643	4.15685528697391
LOC100740101	8.05871119343111	9.06915105029115	8.7439878652917	9.06128821762332	9.27568623766028	8.59566269579034	9.21160112209159	8.7436581335714	8.51349009273433	8.71832350590122	8.49768121990802	8.7664364957922	8.90178335217827	8.76855378911122	8.93479831426898	8.76279448160754	8.68994862310519	8.94333820766199	8.46712246433435	9.07211097965277	8.70459581476094	8.76592003193407	8.51045855960553	8.65635918680607	9.02880544192535	8.91341123513865	8.32325155693586	8.03158775035125	7.78285883463388	8.38746819218797	8.53381503308082	8.69696491184423	8.66303588110367	9.27748105580389	8.40905615731043	8.84070299569387	8.2901918288221	8.30420546039895	8.92950114517106	8.65101886754593	8.26644409901111	8.90008516353166	9.1295704512782	8.6514436301884	8.42101239541401	8.60883539041212	8.74123545287184	8.58090667117479	8.40982210168776	8.70103439299831	8.51037427985346	8.69679511972103	8.25610893148796	8.10713619000958	8.69058117136054	8.3968575408335	8.97714025265939	8.46063322179811	8.65364115056814	8.05080706943449	8.04255483339583	8.81311221682704	8.73054448029221	8.65906605319219	8.86485026483924	8.73764670977074	8.57132697827861	8.54284618084818	8.55021316886742	8.50308564140887	8.58307620233432	8.93421818134115	8.92481768987421	8.93664814482863
LOC105680962	6.74364526313922	6.41891714524507	6.33346403028238	6.33939368829476	6.66023957766965	6.17332469442279	6.70205601613068	6.7700471523743	5.92940464779555	6.2790873905696	6.09613715695788	6.7400723035629	6.92682436974294	6.59670184451982	6.40069579673316	6.30659256791626	6.30247250997893	6.80677304589122	6.57338105205319	6.71670719257229	6.48458001236889	6.42121170791249	6.21546729171816	6.07258052101022	5.97951485810877	6.17125224845151	6.29582116866044	6.44074289858518	6.90040219065289	6.52031584872319	6.36644346149457	6.23645514836564	6.15803155047107	6.52440684506956	6.54204275966508	6.76259283004027	6.86622466365528	6.28609425216394	6.30743659765636	6.63454933684808	6.42052072132746	6.45051598161544	6.2147364677154	6.54904671149844	6.22140738546121	6.74754809677566	6.43345835491354	6.58892204330972	6.51346827582299	6.21278884861417	6.45960004822971	6.76173921447107	6.57345965226851	6.17460942139286	6.29059923717382	6.34381705009916	6.75622066940376	6.35473306352809	6.2725754706152	6.40831839774492	6.93713509745185	5.73296741627215	6.40274052409298	6.54229535956278	6.89113228633588	6.65294731349297	6.85249378225119	6.68429453353939	6.43977782219827	5.91123733241134	6.46544650829216	6.514504924485	6.81684211201292	6.28771831941543
LOC100746347	9.29180115398003	10.6490696936891	10.6586279086102	10.6565496624437	10.2952206352047	10.7380593080812	10.3079378904486	10.8533960841991	10.9149921262834	10.4870621136538	10.9118036812397	10.79323329727	10.2685405227622	10.7691409781728	10.5494666581843	10.9631440960878	10.5751975118585	10.7318498165248	10.2415405101644	10.7756909595019	10.4328503491623	10.4048785769018	10.827960075074	10.9261532420356	10.4908702580989	10.6243633062145	10.5710110073504	10.1483143877035	9.73028956890063	10.518583069255	10.8574452656683	10.5629654146976	10.8790555941612	10.9442652561334	11.0995430321386	10.7039807472973	10.1090230213171	10.9290914982481	10.8130706148401	10.8286347371001	9.77286925737292	10.486881357729	10.669257083796	10.8422100997464	10.8253586112186	10.6572200121463	10.931478343811	10.8954014860541	10.9483123934038	10.6577062251307	10.6689538150321	10.6334370604599	10.3115440603629	10.8561150425777	10.9651061080849	10.7348912288794	10.6086306614367	10.8645549174957	10.7571317902556	10.0961812468223	10.1006176692409	10.559849091502	10.8806342714914	10.465982702695	10.9549993762402	10.0259574824909	10.434285356932	10.8293614943905	10.7061587904259	10.6236729169108	10.5799162405059	10.6763101999901	10.1760363767306	10.5934846642867
LOC105680961	3.49126311067643	3.86512582615494	4.02065753035321	4.46030064431644	4.17916290897179	4.1434879902837	4.33698584416471	3.89922910357174	4.14979354324678	4.00125182709198	4.04009605840602	4.30441862531546	4.17166014656835	3.90803109424383	4.23120582136679	4.45587877723296	4.21648675330637	4.12819818607116	3.9289999199972	4.28020585209155	4.11093034257346	3.88953268372618	4.0871942128203	4.32809549057371	4.49170554997231	3.98880744471799	4.51184250651971	3.49126311067643	3.49126311067643	3.49126311067643	4.19324728879542	4.42465569695849	4.52410008769057	4.20390350533529	4.1749787642339	4.15515734954979	4.10570555764933	3.95396622116252	3.94068314637641	4.33492172918128	3.49126311067643	3.87045129098509	3.49126311067643	4.69265528917863	4.27883480516226	4.47056913493593	4.3006685832139	4.17704883389555	4.42985474481553	4.11507058906489	4.17523245083251	4.04232530747632	4.47375821191156	3.97118770695393	4.65750609939676	4.38924217614596	4.38227922034324	4.21063958264772	4.10863371124644	4.10940641893242	4.66740900872068	4.41075219931124	4.39354176061167	4.22375699318784	4.40905595084041	3.88752837216506	3.92487406825868	3.95372502766342	3.90983650888505	4.35862362868055	3.49126311067643	4.26309001076884	4.3550556562288	4.62495844080857
LOC117151847	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.02529507354112	3.84063855523994	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.96484858414822	3.49126311067643	3.90803109424383	3.86426319242409	3.49126311067643	3.49126311067643	3.86097903360002	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.87587696586097	3.84394730458355	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.89920349075774	3.9144882050211	3.49126311067643	3.49126311067643	3.97696311210243	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.93591691239349	3.49126311067643	3.49126311067643	3.96672455041768	4.11507058906489	3.49126311067643	3.88209978489527	4.1925697297651	3.49126311067643	3.49126311067643	3.89801713563293	3.49126311067643	3.49126311067643	3.92946221075542	3.49126311067643	3.49126311067643	3.95680603184671	3.49126311067643	3.9171773835702	4.02704743351996	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.84979526573177	3.49126311067643	3.94039495423551	3.49126311067643	3.49126311067643
LOC100746463	3.95580369783189	3.49126311067643	3.49126311067643	3.49126311067643	3.89091615785624	3.49126311067643	4.09349682211106	3.89922910357174	4.77683075749071	4.00125182709198	3.49126311067643	4.15807403692852	3.49126311067643	4.57229711164691	4.01731620689801	4.05502248227188	3.49126311067643	4.01270928990268	3.9289999199972	4.28020585209155	3.49126311067643	3.49126311067643	3.91413679269172	3.49126311067643	4.15357693459871	4.09914555497889	4.0885827015634	3.49126311067643	3.49126311067643	3.89433177979107	3.89920349075774	3.49126311067643	4.17551430517307	3.49126311067643	3.49126311067643	3.49126311067643	4.10570555764933	3.49126311067643	3.94068314637641	4.2244328936231	4.09824686366107	4.14433800953022	3.86362256861354	3.90201025345585	4.13692544964667	3.93591691239349	4.15497309744043	3.49126311067643	3.96672455041768	4.36684852735839	3.49126311067643	3.88209978489527	4.95731986363867	4.16692109045332	4.40412495080953	3.49126311067643	3.89478429119753	3.90944594025446	3.92946221075542	3.49126311067643	4.02882383990271	4.29083746463809	3.49126311067643	4.22375699318784	4.24474554363035	3.49126311067643	3.49126311067643	3.95372502766342	3.90983650888505	3.99701622328598	3.89481408399204	4.26309001076884	3.99489539197917	4.30294481150802
LOC105680966	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC100740627	6.96544319436128	7.60159941548867	7.28941338932378	7.14658281844949	7.35121392618207	7.42098108920516	7.4772216181583	7.28220387374108	7.02225317948142	6.81043241943292	7.2615304838397	7.1563495546687	7.18607535745812	7.43429429320914	7.42776933497159	7.61292813230722	7.25948281768456	7.37966138286259	7.1453647045609	6.92396755178737	6.82036698483577	7.09031682434493	7.04950839599615	7.66847840485406	7.4605574780709	7.25445944563656	6.67813941431891	6.52557334322015	6.7406995815775	7.09190015576738	7.78227635584761	7.1344974365142	7.32212056137871	7.76765611851152	7.19408867826167	6.81059720169615	6.81356038799689	6.82711338875053	7.53704547133107	7.3413032061893	6.83680747502751	7.09190313326859	7.10410323314247	7.30771766523577	6.87779231225504	6.49179032543631	6.95910219102366	7.27225512697806	6.90733017953375	6.87662043227697	6.25169927875593	7.00702946252881	6.95949816887657	7.48202124230175	7.20266441290868	7.07610196554705	7.04681552255099	6.68777296004306	7.38415307132418	7.05134334628937	6.95576484619446	7.39406340201253	7.43899342082587	7.06708959922378	7.05452789033575	6.50953177224135	6.85249378225119	7.02130336705284	6.79386939638548	7.32123686076899	7.28815117447234	7.17663029539515	7.19200856058484	7.41246969539755
LOC100740833	6.51843729858562	7.44632364531369	7.64013212263297	7.40278350876665	7.15302654170882	7.58278429175636	7.39404024873271	7.30728532741187	7.90029258178406	7.55419692031476	7.45083578497697	7.4171774361476	7.29207838925724	7.54103565934498	7.16297016041251	7.47110996123084	7.30455092322585	7.21547911673169	7.04566463943602	7.25427360418665	7.08022984680621	7.31129354507528	7.43118402234298	7.53312858201789	7.59910013730827	7.44068130673304	7.40408986367692	7.21788914811814	6.77111057411168	7.46259661042399	7.47872368172678	7.39185536447113	7.69064622010052	7.71721382884592	7.46083163424923	7.26452281525222	7.14675868143305	7.820815677416	7.38326464971872	7.41034541127955	7.30422515483987	7.03244155143573	7.40419119118385	7.35724372183517	7.71207388899378	7.5682883950494	7.36315946297702	7.33560939294276	7.62104184421524	7.82612675040348	7.48279748945435	7.24818239577006	7.02147256206681	7.681194102985	7.69006046708417	7.4565037943673	7.53626138578608	7.54239292892055	7.03672732515201	7.17236061825455	7.01023062037849	7.52987791240772	7.37696910958948	7.30313247901568	7.63763923664626	7.26678288452355	7.24453480962427	7.44658488302515	7.38048770736359	7.37709133150469	7.26328396732115	7.2828089060359	7.29150926434697	7.27100268282045
LOC100740954	9.07919367942006	9.19603789907934	8.60042941695359	9.21757560332198	9.05308726907417	9.06971237805826	8.85877246678431	8.64915998649922	8.15119552074507	8.76147485262104	8.77786624239388	9.0980844677987	8.86281381700062	9.05678503410854	8.80175555302962	8.5447984225147	8.70341234121304	8.60360962498878	8.65448189070029	8.93310939123323	8.32282313886632	9.00518673130098	9.29359372684783	8.54545360410208	8.45515928134609	8.73269652843781	8.61374381757238	8.77691891409667	8.63440506895725	8.75831227934726	8.8773186354658	8.8141435175285	8.68429893856305	9.36587916717258	8.63616966842475	8.67081405613978	8.32791749273311	8.48438121927641	8.34267094477002	8.72375456308237	8.56878745153155	9.09416054850809	8.9630918994622	8.99826377297328	8.61061715253392	8.417466363632	8.60416396887398	8.86634742008364	8.60528830047147	8.98578841237065	8.29635979320488	8.63480846700114	8.5932534682555	8.29795201074368	9.32147012604336	8.75963912710673	8.83042619888281	8.59461645782851	8.69793062720894	8.71946356280285	8.67087190450353	8.49639438948507	9.11107167730402	8.72791613966055	9.09346391363953	8.6046455219123	8.9869413813797	8.80981153742571	8.87730317864545	8.82761205021955	8.69220996561534	9.01613761015337	8.74320052525238	8.82863464750374
LOC100746580	3.95580369783189	4.13526552606703	3.49126311067643	3.49126311067643	3.89091615785624	3.49126311067643	3.98416208359139	4.06632384708652	4.29440388220677	4.00125182709198	3.49126311067643	3.96484858414822	3.49126311067643	3.90803109424383	3.86426319242409	3.49126311067643	3.91289158316917	3.49126311067643	3.49126311067643	3.49126311067643	3.93110458145482	3.88953268372618	3.49126311067643	3.97888585824332	4.03360238516803	4.09914555497889	3.91512896679002	3.86026504966003	3.49126311067643	3.49126311067643	4.06628797716441	3.9144882050211	4.27897365826182	3.49126311067643	3.97696311210243	3.49126311067643	3.49126311067643	3.95396622116252	4.2635776749993	4.09200677482292	3.49126311067643	3.49126311067643	3.86362256861354	3.90201025345585	4.13692544964667	3.93591691239349	3.96262719751937	4.28072975480001	3.96672455041768	4.11507058906489	3.49126311067643	4.04232530747632	4.06572943245463	3.49126311067643	4.24065462583262	3.89801713563293	3.49126311067643	3.90944594025446	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.88752837216506	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.29073036098306	3.49126311067643	3.99489539197917	3.49126311067643
LOC100741072	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.04009605840602	3.96484858414822	3.49126311067643	3.49126311067643	3.86426319242409	3.49126311067643	3.49126311067643	3.49126311067643	3.9289999199972	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.0885827015634	3.49126311067643	3.94605076679648	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.96275918086555	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.92203602582476	3.49126311067643	3.49126311067643	3.49126311067643	3.94970377614473	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.93406570281947	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.02704743351996	3.88752837216506	3.49126311067643	3.49126311067643	3.90983650888505	3.49126311067643	3.49126311067643	4.12391808703094	3.49126311067643	3.49126311067643
TRNAM-CAU_5	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.86426319242409	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.93110458145482	3.49126311067643	3.49126311067643	3.49126311067643	4.03360238516803	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.88877031180207	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.0914491279581	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.84828424316828	3.49126311067643
LOC100741193	9.16152724242004	9.4028410109045	9.19799013140948	9.34693942436371	9.2221262157404	9.23933708163777	9.14895706665275	9.04516734393122	9.14723116600929	9.29272721202658	9.11451656725579	9.47307955776172	9.28643367941874	9.37288979260751	9.13436188472708	9.36564727961408	9.43601990882517	9.45331130491544	9.36341382495092	9.17325308923918	9.3561683029082	9.25175507813175	9.48994723670768	9.11039424594684	9.07687191541256	9.24436703172441	9.16167014000212	9.33340885880735	9.24305682245726	9.57664028490955	9.49762533125313	9.36581421987915	9.36771402711801	9.31814320684896	9.39520733481504	9.26414530417022	9.20125697608811	9.21985395086763	9.17725228782856	9.53602512096298	9.24820567353473	9.53968068958805	9.15076534953899	9.36656114671461	9.22740008353054	9.45697348147779	9.59928899055666	9.47903074891368	9.49659531888897	9.50157603668859	9.27252546527265	9.22734163140052	9.59602952641823	9.02127022082368	9.35262777177611	9.17135673933664	9.43224820226052	9.38446517066385	9.21720002343179	9.72299506569434	9.296434434382	9.11010493403654	9.43475552445262	9.34907160450241	9.38856076115989	9.4708107694024	9.13091245734361	9.36077775600131	9.23329734563004	9.45872289247196	9.13798122504257	9.41494500721937	9.32288387871785	9.18340093823721
LOC100741312	7.1452042535599	6.89032424027308	6.75268100865129	6.79300697884401	7.14413984857518	6.73118420731678	6.96419989476024	6.44496731862391	6.7594131012202	7.06306062118056	6.71829723751254	6.75666083106391	7.10778085957173	6.36423749051755	7.26632766444811	6.88191476101213	6.97680416353178	6.80677304589122	6.9507641462653	6.7006711767503	7.34753679449757	7.06246553930262	6.85535018512467	6.68609074300613	7.26986002126897	6.97147879038273	7.06589702702751	6.87743600343937	7.52402551169795	6.87919305572462	6.72067349033872	6.68847995533971	6.64774735525101	6.63844074947139	5.66917411067148	7.35316672690121	7.00170563410693	7.0225790221752	6.71279253565762	6.66334934013265	6.7298843699255	7.10019835632952	6.94436268343796	6.53462678177514	6.63054082681383	7.38449840034008	7.04161305809495	6.69010048153832	7.10249794342129	6.82268681910877	7.38574083100786	7.08019676277198	6.90570209412679	6.53474866940132	6.69347806787236	6.8565196618645	6.47990016050558	6.63281137839891	6.77017351980504	7.19330033524691	7.01023062037849	6.68314296176021	6.47946114908541	6.83521343113978	6.68430391862391	7.25871927314663	6.91556887263981	6.88451005361507	7.24125818903985	6.78135382427447	6.63155332029261	6.77121051875273	6.7805938059743	6.46030100134999
LOC100741434	8.9683407836693	7.89720185048058	7.82245557308332	7.98122884138862	8.16023146207394	7.93110622636356	8.07617753659363	7.77049663644466	7.83385131725918	7.91919944108584	7.8628535102152	7.92646921453511	7.87730742231681	7.81445066046004	8.3181422122105	7.73607902753036	8.12090633755255	7.91303538410101	8.58557627667968	8.12648110072832	8.20400318734914	8.10186964190295	7.90650924073537	7.76652881266532	8.17480205625216	7.95951750267042	7.93020300117306	8.2046081598061	8.0209975470985	7.91333515770861	8.17072715458062	8.20449486974699	7.76681409117314	7.89787347652572	7.73009146718192	8.00615911286234	8.19641808914488	8.24987634511117	7.78094881611845	7.84330096703503	8.00186535723468	8.348905350059	7.90486304810208	7.85288655793237	8.01702187324243	8.01615070458621	8.00541245683258	8.037848466808	7.83138044981528	8.46838464722622	7.90430977599618	7.89897741739988	8.02508172711594	8.18403115674712	7.82485240335197	7.96892600292441	8.01857194731915	8.02166108930392	7.94691211007087	8.41698863247076	8.04255483339583	7.94485214558936	7.91818877006813	8.04916302736534	7.6489964907559	8.21417250257543	8.0642650583716	7.81944219623805	7.861822810136	7.86277975357547	7.85698412120128	7.86355314184695	8.04213734808889	7.98550554155835
LOC100741553	8.81847181684619	8.87035614862065	9.21853858097095	9.01795157628263	8.8288457353836	9.2430538116152	9.07639656877449	9.82747913755874	9.65796177488994	8.98827397165045	9.60737709122937	9.27655689874821	8.69249426593747	9.1958429158274	9.19518229667357	9.25292660756518	9.15425504224056	9.05233258097539	9.09541209827669	8.84566918048087	8.93331738899056	9.26395383593358	9.20832311683146	9.46577711458858	9.23735414287272	9.19532840873827	9.47291787166353	9.12933265538238	8.42312784759583	8.77587779948366	9.29004307595333	9.25736728462488	9.36207285072119	9.35151740981977	9.2318753857869	9.26982274887419	8.90028511655418	9.71054175092804	9.1881808472856	9.09924721569499	8.66892996502467	9.02440850457078	8.90530262446609	9.25393561165938	9.4980857161752	9.26323196709687	9.29431185111165	9.17729419144927	9.29333896112808	9.0912668962463	9.02033921487258	8.98870604914297	9.06922015258399	9.59270098116755	9.2124619755401	9.24811167307838	9.18245119093622	9.12643562015887	9.43119038738001	8.67942433250556	8.15091964675007	9.03734492598084	9.17145829101229	8.92257007591438	9.32996120785822	8.86205149530107	8.9395850974714	9.49502596820968	8.962518852689	9.06247211636521	9.14251167197374	8.87126473446722	8.81151635118396	9.13105663348589
LOC112213102	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	4.14979354324678	3.49126311067643	3.49126311067643	3.49126311067643	4.04849753354923	3.90803109424383	3.49126311067643	3.89116090604269	4.21648675330637	3.86097903360002	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.95396622116252	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.92946221075542	3.49126311067643	3.49126311067643	3.49126311067643	3.90001431894941	4.0914491279581	3.49126311067643	4.04993291113928	3.49126311067643	3.49126311067643	3.49126311067643	3.84979526573177	3.49126311067643	3.49126311067643	3.84828424316828	3.49126311067643
