C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102
LOC100741486	8.10562025152514	7.30590582268794	7.97226902443597	8.18032935881953	8.20512397692925	7.0018739831681	8.37241752292925	7.5715031085058	8.46791906872332	7.28646079209675	8.03140039190529	9.19917490465463	8.43980388611798	8.52381380800164	9.35911544914648	6.94720988749934
LOC117151195	7.70334396201084	7.21329839869437	8.05870176446516	8.2832595378314	7.93759390026611	7.33665080467274	7.81678776225842	7.34694966500922	8.10203049652823	7.69331510898608	7.66479883827338	9.28146758640388	8.02801975134476	8.674812337333	9.12745124103279	7.2603933323514
LOC100741606	9.84468497356051	10.107789732995	9.2943754864403	9.91202477096524	10.2149565471665	10.226192374364	9.29622156037583	9.62059263197851	10.477635529359	10.2790718662811	9.74267958051103	10.7516928930735	10.2416061420624	10.0484258314919	10.2760268478212	11.0156720259408
LOC105682167	11.6926763360068	11.7502355013149	12.7716371162131	12.9204349325243	12.4407446313272	11.9392302501053	12.7638672091916	11.5826398208139	12.958566863465	12.5554294041244	11.9027636822964	13.6921827417822	12.747473334531	12.835339800981	12.7139843352707	11.984323027233
LOC105682143	6.3823999774598	5.92816658918398	8.71847525662112	5.15428907672099	5.35594614460958	5.92924046839627	7.07404964268023	5.85050216132252	7.73980769931066	7.40163676379138	6.4287611954958	6.15878300871407	5.30565747200678	7.05528919544234	6.78478170897642	7.71801054882346
LOC112212071	13.1547100009691	12.8040977619599	14.0449947356718	13.6358295124152	13.3777258229802	13.4621145277567	14.4764388823651	12.8788289162925	14.3173389114357	14.1331436607451	13.5726122122277	14.530258942647	13.4450629615175	13.6788221941882	13.5695423481185	13.6019711398675
LOC100750017	4.44813904346102	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	5.23045103754224	4.44813904346102	4.44813904346102	4.44813904346102	4.99521654714473	4.44813904346102	4.8631276000377	4.44813904346102
LOC100741725	4.44813904346102	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100741843	4.44813904346102	4.75073790146284	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.84930071084566	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100741962	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100742083	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740158	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC117151161	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC117151162	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740400	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100742330	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.7420842662483	4.44813904346102
LOC100742456	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.73225856910528	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740640	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100742576	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.74381199976549	4.44813904346102	4.44813904346102
LOC100742692	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100742811	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC117151270	5.02191043519309	5.18274934341586	5.25050173086564	5.30883106008705	5.44825098797337	5.20125178599852	5.27899345723723	5.31992610040955	5.05703753344024	4.93867773852725	5.16753979260884	5.47297811076934	5.38485218756749	5.10475947050294	5.26982923142303	5.66689572802383
LOC100746641	10.4181961942691	10.8125993668647	10.1617554824285	10.7182990533933	10.73783033401	10.8719940852399	10.6359996988104	11.1918553062032	10.1535807884305	10.3294763537916	10.7883255100934	11.2512884955231	11.0941383008732	11.1051395914474	11.3620880299727	11.2798945339192
LOC100747831	5.7290110199586	6.24669854407994	5.97817214010849	5.02659824671104	5.53163293286362	5.53276339437941	4.99630544416761	5.43255251650775	5.05703753344024	5.5588216783314	4.74436482469649	4.93910234620683	4.83613287491395	5.22245846825714	5.40698681150217	5.18584785617119
LOC100749150	8.70638949212103	9.27664262959594	8.25429305027549	8.5470191576612	8.4468914943043	8.56733694059522	8.52651193682705	9.12735196853393	8.7980486038337	8.55527689658163	8.12083781000926	9.5260703125847	8.54822235371204	9.45857902506622	9.33491542561417	8.89258254158431
LOC100746166	9.56190759035124	9.38471832754407	9.16281911624158	9.40471595382468	9.67624908238613	9.4623907679095	9.56908817487888	9.1867583673487	9.71695539078372	9.48656462707975	9.26118829270826	9.64361576771713	9.3435507351697	9.56764639580686	9.39271701750094	9.62510265724396
LOC100746286	8.14202973897777	7.74116667142023	7.77158452604241	7.61423501786057	7.82108953215434	7.62321437594362	7.58605224379743	7.62461329280069	7.80125720113905	7.5941163533248	7.71696324272126	7.49282144262704	7.76668288167465	7.7628466814161	7.49293670953608	7.53106676563443
LOC100740000	12.0911680113776	11.8064461566047	11.3458641153165	12.2692725057778	12.3010454013736	12.1417227273998	11.6347262339052	11.9513976717791	11.839600570844	11.777116185643	12.1098629866352	11.8715797320625	12.1650706585475	11.7273679324751	12.2381185637294	12.0932970678755
LOC100740124	4.44813904346102	4.75073790146284	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.79613590037267	4.44813904346102	4.44813904346102	4.44813904346102	4.75203707634504
LOC105680264	4.85518440278916	4.75073790146284	4.44813904346102	4.73881805313332	5.1296428436447	4.91257080391789	4.89660444401133	4.91915637102354	4.80141848036414	4.73225856910528	4.74436482469649	4.44813904346102	5.21732462363378	4.74381199976549	4.7420842662483	4.44813904346102
LOC117151432	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.73225856910528	4.44813904346102	4.44813904346102	4.44813904346102	4.74381199976549	4.44813904346102	4.44813904346102
LOC117151312	4.44813904346102	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.83613287491395	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740244	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.71704872979717	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740364	9.67744515738795	9.56274030403299	9.25306129302023	9.47496486496155	9.4572737371372	9.58328332872097	9.42242443088184	9.84352702953733	9.41699252021649	9.58406009418365	9.4388964631837	9.04363464167814	9.45233201797416	9.59538811600558	9.78380741675689	9.81000899460298
LOC100740483	5.78476039918979	5.55508338687424	5.8733363082671	6.47546086645813	6.2901689710437	6.18715165892549	6.17264111466392	5.85050216132252	5.96163776997337	6.35777267848264	6.36086186492521	6.45970077794725	7.13263843220227	6.12864990458403	6.11977008465575	6.70347961446164
LOC112212138	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC117151214	4.7364392524661	4.44813904346102	4.44813904346102	4.44813904346102	4.75517867235103	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.83613287491395	4.44813904346102	4.44813904346102	4.44813904346102
LOC100740603	8.57649620394177	8.41382702498802	8.23218976047061	8.48728975936451	8.74014192250092	8.48059859577684	8.45811965396688	8.43087648680276	8.23468393737423	8.41818851143526	8.56790004708612	8.34089426971631	8.03683311590218	8.30105983109319	8.41154991359424	8.27815521505934
LOC100740726	8.80018198330995	8.41382702498802	8.80315846458362	8.61424283896056	8.88073954306399	8.99355381841463	8.93744190978449	8.74384566628158	8.90110790788428	9.03430847075023	8.86582662086634	8.78385018967958	8.32249473056771	8.61494942386626	8.48322640031626	8.88070444088579
LOC100746523	5.69996129428507	5.43427634076821	5.25050173086564	5.30883106008705	5.44825098797337	5.56274989517266	5.7539283229191	5.53201427617069	5.59252471538129	5.5913426261291	5.49495753898215	5.79415089403729	5.58591576950757	5.22245846825714	5.36383578868347	5.48064347753484
LOC100740847	7.04304617816454	7.20368745742523	7.3358840936483	7.21851705259363	7.30143722615907	7.3504115010226	7.28998285434744	7.07901353664925	6.83890495005253	6.87957431998336	7.30311003140702	6.98503787099766	6.91545422908377	7.03462077371104	7.01209081239068	6.89944603277544
LOC117151421	5.8377012168438	5.55508338687424	5.70707361184209	5.30883106008705	5.44825098797337	5.56274989517266	5.94049895944262	5.91693595593015	5.85230578961574	5.73939840125972	5.81911388274049	5.21896985057697	5.93774005970274	5.4124412900069	5.44802484320772	5.48064347753484
LOC100741046	9.3880886826225	9.24716111430602	9.00723967044949	9.25301413984078	9.2933365224883	9.5007974405302	9.27406848693454	9.50406010100617	9.03762021774353	9.14684026372212	9.29343538557458	8.70199497729325	9.13083187429231	9.23425065942033	9.19849113276496	9.11159644505773
LOC100741169	8.5327256781259	9.09759499436056	8.5710539189945	8.5262213891506	8.70960541093909	8.5020213131146	8.11318623939526	9.09360143630798	8.42975232832551	8.56179866371003	8.41957512306419	8.69755470850061	8.88595965301111	8.88642516276	8.92334639815325	8.36191829661995
LOC100741283	4.44813904346102	4.75073790146284	4.718657061332	4.73881805313332	4.75517867235103	4.71704872979717	4.44813904346102	5.18805870299752	5.05703753344024	4.44813904346102	4.44813904346102	4.93910234620683	4.83613287491395	4.74381199976549	4.7420842662483	4.44813904346102
LOC100741407	5.25439944723085	5.18274934341586	5.37080921222952	5.20963431899909	5.05880876800156	5.24583613495239	5.07986255020985	5.18805870299752	5.14953644956096	5.33407069937812	5.27605719414563	5.7541422972741	5.64423273996876	5.16621969216246	5.31825305503573	5.4383667940633
LOC117151424	4.85518440278916	4.75073790146284	4.98683313898057	4.85853184125348	4.75517867235103	4.91257080391789	4.99630544416761	4.91915637102354	5.14953644956096	5.07942825635067	4.95943883735196	4.93910234620683	4.99521654714473	5.4124412900069	5.03303302431946	5.12276929041519
LOC117151410	5.0885989768977	5.05007123059	4.718657061332	5.09381485362653	4.44813904346102	5.04602253724271	5.15305051013199	4.91915637102354	5.23045103754224	5.01366903700943	4.86633617687803	5.21896985057697	4.83613287491395	5.10475947050294	5.10097383595388	5.48064347753484
LOC100746761	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC117151415	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.75203707634504
LOC117151417	4.44813904346102	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.74381199976549	4.44813904346102	4.44813904346102
LOC100746878	4.94584913214492	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.71704872979717	4.76588765928749	4.44813904346102	4.946519009954	4.44813904346102	4.44813904346102	4.44813904346102	4.83613287491395	4.44813904346102	4.44813904346102	4.44813904346102
LOC100741527	5.25439944723085	5.18274934341586	5.33273818855021	5.79508911977477	5.60805031347321	5.7000061651033	5.15305051013199	4.91915637102354	5.14953644956096	5.28988536939877	5.70180803593806	5.47297811076934	6.02027270297371	5.4124412900069	5.36383578868347	5.24355228838913
LOC100741767	5.8377012168438	6.00414976074137	5.73250748626842	6.03896064740515	5.67883019143312	5.75001115061647	5.94049895944262	5.81569632183509	5.73064586053093	5.76657119432894	5.73240371654959	5.86990959641366	5.64423273996876	5.66809603855877	5.44802484320772	5.5596311265516
LOC100741648	4.44813904346102	4.44813904346102	4.44813904346102	4.85853184125348	4.75517867235103	4.44813904346102	4.76588765928749	4.44813904346102	4.80141848036414	4.44813904346102	4.74436482469649	4.93910234620683	4.83613287491395	4.74381199976549	4.44813904346102	4.44813904346102
LOC100741884	9.90912823837092	9.61691463167936	9.35335523231108	9.55395135431282	9.80675233713738	9.75957844638027	9.80184350588105	9.69403460439356	9.61407832286845	9.64506317375996	9.79614204600168	9.75228910529288	9.69575750813869	9.83673583591423	9.96544911073226	9.63925252540153
LOC100742003	10.1155163024605	9.48912261165017	9.76836682347823	9.30470141948271	9.43674013737675	9.8563247459611	10.5567371721883	9.97727887994267	9.95365550289268	9.65422313088785	9.89746084337873	8.81286835821366	9.48150205217315	9.55886637500787	9.66270625527714	9.42522062541917
LOC100746998	7.45641357683596	7.21329839869437	7.09148248222866	7.2446743335389	7.0030271724835	6.77174773400795	7.07404964268023	6.8096903522974	7.27639499318095	7.1342922435539	7.2325376194167	6.84303194392175	6.91545422908377	6.97066622857772	6.83341753554066	6.75861519047771
LOC100742124	8.59298136725485	8.60515380730443	8.25063284821726	8.56412296955192	8.65722102789695	8.44311137756549	8.33950228531908	8.35500181849088	8.61602230319317	8.35945266483706	8.52135846630186	8.099049856704	8.47255248426412	8.37922861507885	8.48322640031626	8.4450910686056
LOC100747117	8.81710573255961	9.24257140493245	9.37360776310333	9.51587670221064	9.11606905370476	9.03185919131421	8.61943650341085	9.15736181645404	9.28616545511298	9.02961874163307	8.47325387902452	9.28738015525577	9.12262102454383	9.29051475725638	9.31030157021974	9.17857495625572
LOC100742490	6.83049921201093	7.02910804065934	6.99632318517009	6.73834698011058	6.55725133967201	6.76124705080704	6.71474225187349	6.64274448331743	6.69364937496173	6.59204967493841	6.62740422768118	6.41432104891749	6.50502712270967	6.66573428690952	6.4951359774377	6.7313339931708
LOC100742364	9.66505585148022	9.39302377716731	9.5721118675952	9.5860429691759	9.47751863404381	9.66671444109304	9.18979169785682	9.44449058205826	9.6780734585056	9.6373851305522	9.35176260432493	9.30205617239845	9.31861800265701	9.73442492218803	9.44263700672039	9.8424712043985
LOC100742242	11.116551119129	10.8017329796873	10.8788630684095	10.8246981454696	10.8066039058082	11.1550140493043	11.1333355912026	10.7971362000482	11.0564778764294	11.1584175684316	10.7928393667776	10.7580869990243	11.0254360324498	11.403981390226	10.9600419820986	11.2849625270641
LOC100744751	7.56180190948206	7.53655849970047	7.52544731017982	8.00044538273342	8.16052932818732	7.43668919753572	7.38650645763162	7.45884755999628	7.69421937289647	7.60690515101894	7.63118803249101	7.5134182586909	7.84925853734155	7.59939380541427	7.63348098453616	7.38531900964555
LOC100744870	12.9311130084764	12.8599695068048	12.8872542370302	13.2682408661644	13.019698644322	12.9893219905177	13.1238401029688	12.8308267261389	13.5875840308672	13.5152559867413	12.9954025281822	13.535708146981	13.672687243154	13.4259016422741	13.086828235489	13.4438113769101
LOC100744991	5.6392136396287	5.97938502007366	5.8733363082671	6.46002928180836	6.60457882234154	6.48024388631551	6.58660847508791	7.0265836040733	5.59252471538129	5.84411225165393	6.30740965060772	6.29315628427914	6.55749622398618	6.67937092823556	6.96958387427807	6.88723643329545
LOC112212421	5.0885989768977	5.11992593142572	5.04955797514531	5.15428907672099	5.1296428436447	5.32762157090499	4.99630544416761	5.18805870299752	4.946519009954	4.84930071084566	5.03752469907467	4.79613590037267	5.1162061392614	5.10475947050294	4.7420842662483	4.75203707634504
LOC100745321	4.94584913214492	4.75073790146284	5.33273818855021	4.94992874609592	4.44813904346102	4.91257080391789	4.89660444401133	4.91915637102354	4.44813904346102	4.84930071084566	5.16753979260884	5.13919568412948	4.99521654714473	5.03643597822976	5.03303302431946	5.12276929041519
LOC117151422	4.44813904346102	4.44813904346102	4.718657061332	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.74381199976549	4.44813904346102	4.44813904346102
LOC112212425	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.88154696994086	4.44813904346102	4.76588765928749	4.44813904346102	4.80141848036414	4.44813904346102	4.74436482469649	4.93910234620683	4.99521654714473	4.86555841640046	4.44813904346102	5.05262787117671
LOC112212431	4.44813904346102	4.44813904346102	4.44813904346102	4.73881805313332	4.75517867235103	4.71704872979717	4.44813904346102	4.44813904346102	4.44813904346102	4.73225856910528	4.44813904346102	4.93910234620683	4.83613287491395	4.44813904346102	4.44813904346102	4.44813904346102
LOC100745560	5.42947439008824	6.00414976074137	6.87453861827835	5.82206796521135	5.67883019143312	5.53276339437941	5.88180333715985	5.91693595593015	5.54172929211797	5.84411225165393	6.08863186287375	5.90589177563982	5.52377431414936	5.27454778564572	5.31825305503573	5.59673244436009
LOC100745681	6.3823999774598	6.57796357742917	7.46294226221185	6.03896064740515	6.18672598046372	5.92924046839627	6.68386063998097	6.76177449355803	6.80404789207264	6.71950859573226	6.04415052641966	6.10053277242722	6.30223794386109	6.16995764650177	6.2200717111119	6.2734345714952
LOC100745442	6.80727907767685	6.32405831287462	6.67395780710741	6.29437278414384	6.61998006236075	6.53149479306427	6.87285011353302	6.66042070135596	6.90601679616464	6.61855185085607	6.64149508866956	6.29315628427914	5.93774005970274	6.69286786818165	6.38214079241914	6.4563225934926
LOC100745803	8.54633648789701	8.87237632690486	8.69985130384835	8.39082947905597	8.30860464355779	8.6353513756354	9.25659942119289	8.57599102157623	9.1918355780875	8.896841089229	9.19671719531335	8.54273504828126	8.60836437941618	8.77543294488112	8.92875120572346	8.7099206022763
LOC112212437	5.02191043519309	5.11992593142572	4.91533262698267	4.85853184125348	4.75517867235103	4.44813904346102	4.44813904346102	4.78193476278702	5.05703753344024	5.13860354155801	4.86633617687803	4.44813904346102	5.30565747200678	5.22245846825714	4.44813904346102	5.24355228838913
LOC100745923	6.7226702008637	7.68078713008406	8.3116155630246	6.90326588872623	6.96809675501561	6.73999362082096	7.05046726108175	7.78845140353044	6.57316091275389	7.18690072815171	6.78730107810894	6.93933982143356	6.83457875908299	6.48991260249381	6.88035052161526	6.9933473155737
LOC117151407	5.20352130319979	5.62762977500562	7.25664964389862	5.15428907672099	5.1296428436447	5.28783499602659	5.48186738278065	5.48367630527252	5.05703753344024	5.33407069937812	5.03752469907467	5.04801877309456	5.38485218756749	4.95849116553585	5.31825305503573	5.70019049540695
LOC100746044	7.17427922819299	6.8787023410408	7.03169863913505	7.03015646232072	7.12395918490365	7.17552585505856	7.34869669998742	6.88592538648926	7.07507048711864	6.95297837887566	7.05917458549284	6.62670223050299	6.83457875908299	6.66573428690952	6.86876998349546	7.02695137986175
LOC100747232	6.3823999774598	6.30516795018655	6.24531704323564	6.29437278414384	6.54108397279592	6.28256660202602	6.1490034055408	6.38789707056009	6.59402940323007	6.42050069963912	6.50882665462053	6.24117216820419	6.20409252667079	6.34018312904106	6.36514216510004	6.03458783767917
LOC100747352	7.55501708899707	7.63197061043039	8.31512299603548	7.92798675045876	7.87747033058686	7.96222663069025	7.3390816439692	7.7412646501203	8.09506243742671	8.09690131277442	7.58274271453366	8.57215624788219	8.1303413927333	8.12102225752986	7.90075823456645	8.35332872875693
LOC117151418	5.0885989768977	5.29344410119401	5.29273311348851	5.6164786419545	5.30554410620777	5.46965680310548	5.78736914235057	5.57793085766444	5.59252471538129	5.5913426261291	5.53273975264107	5.66913556775197	5.38485218756749	5.6995972426998	5.66133731250302	6.17073432463898
LOC112212429	4.7364392524661	4.75073790146284	4.98683313898057	4.44813904346102	4.75517867235103	4.71704872979717	4.44813904346102	4.44813904346102	4.44813904346102	4.84930071084566	4.74436482469649	4.79613590037267	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102
LOC100747472	4.44813904346102	5.11992593142572	4.718657061332	4.73881805313332	4.44813904346102	4.71704872979717	4.76588765928749	4.78193476278702	4.44813904346102	4.44813904346102	4.44813904346102	5.29060078891441	4.83613287491395	4.44813904346102	4.44813904346102	5.05262787117671
LOC105680249	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.83613287491395	4.44813904346102	4.44813904346102	4.44813904346102
LOC100746165	5.78476039918979	6.00414976074137	6.3811919694077	5.87407125384642	5.7124133775964	5.90838845890713	5.94049895944262	6.12275391826669	5.92637898939764	5.86875963983554	6.11025450823302	5.7541422972741	6.02027270297371	5.94709450886079	5.80924615309142	6.08174345934692
LOC112212433	4.44813904346102	4.75073790146284	4.98683313898057	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.44813904346102	4.93867773852725	4.44813904346102	4.44813904346102	4.44813904346102	4.74381199976549	4.44813904346102	4.44813904346102
LOC105680262	5.42947439008824	5.62762977500562	5.37080921222952	5.51324647927919	5.35594614460958	5.5017637844983	5.5678028841677	5.18805870299752	5.30309181060495	5.5588216783314	5.70180803593806	5.21896985057697	5.45708367625952	5.63556317164651	5.10097383595388	5.29698533426354
LOC100746285	9.32842938187075	9.40333865969033	9.38695287196105	9.3721438028977	9.39264216209168	9.45927352089764	9.21327013790774	9.3120808542629	9.37182617782415	9.32574686675267	9.16220090914815	9.60391213083689	9.38531282214402	9.26913425361948	9.39271701750094	9.00352160293826
LOC117151402	5.54031192109067	5.55508338687424	5.91646394329517	5.47608765278705	5.80703427487516	5.7000061651033	5.21883816858148	5.74245602780134	5.85230578961574	5.89286163936797	5.49495753898215	6.64614534716851	6.30223794386109	5.4124412900069	6.14051423417793	5.88016635507083
LOC100746404	5.30196402544611	5.6619549813236	5.85111786461295	5.47608765278705	5.40337228575418	5.56274989517266	5.5258455695435	5.43255251650775	6.02902099953277	5.37591073008857	5.56902744158957	6.18687528514584	5.58591576950757	5.75980954212485	5.5954793589034	5.59673244436009
LOC100747585	4.44813904346102	4.87530127105759	4.91533262698267	4.85853184125348	4.44813904346102	4.44813904346102	4.44813904346102	4.91915637102354	4.80141848036414	4.44813904346102	4.44813904346102	4.93910234620683	4.44813904346102	4.44813904346102	4.44813904346102	4.75203707634504
LOC100746522	5.60737202815284	6.14254360441998	6.11038359020635	5.26090392977369	5.80703427487516	5.84335007505248	5.7539283229191	5.57793085766444	6.09268005080988	6.35777267848264	5.22387731374011	5.7541422972741	5.1162061392614	5.4124412900069	5.26982923142303	5.29698533426354
LOC112212418	4.7364392524661	4.44813904346102	4.83015298555418	4.44813904346102	4.88154696994086	4.98365758915938	4.76588765928749	4.78193476278702	4.80141848036414	4.73225856910528	4.44813904346102	5.04801877309456	4.99521654714473	4.44813904346102	4.8631276000377	4.44813904346102
LOC100747709	4.7364392524661	5.05007123059	5.50781492906272	4.94992874609592	5.05880876800156	5.10216951340181	5.07986255020985	4.91915637102354	5.05703753344024	5.52512600593143	5.53273975264107	5.21896985057697	4.83613287491395	5.10475947050294	4.8631276000377	5.73242270410118
LOC100747951	6.20840959760916	6.57796357742917	7.26404271632994	7.22729123188825	7.29215241628575	6.76124705080704	6.56967168817107	6.69507604524315	6.31794417705829	6.29173383591474	6.94129907343087	6.93933982143356	6.79223753490843	6.73255057122147	6.62718011141157	6.57027709296179
LOC100746760	8.14202973897777	8.12438792496536	8.40012372246333	8.2023938338258	8.32215222036435	8.22835843163964	7.77497357129969	8.1120901877344	7.618067380647	7.96977756821124	8.17748858153184	8.44005685435677	8.16287826191792	7.92043393819699	8.17662558353118	7.78379168653721
LOC100746877	6.96198339022588	6.97321539875723	7.36361217978353	7.16466781930918	7.86513366836152	7.38422979306034	7.45918419807195	7.21364839767884	7.13169946310558	6.95297837887566	7.58976646298504	7.20587075450914	7.3632811841779	7.02416802740725	7.14175449276837	7.35947764280313
LOC100746997	6.20840959760916	6.26649885893699	6.24531704323564	6.22139275948835	6.02504233666753	6.41314935252589	6.17264111466392	6.72884478474573	5.7727823430058	6.00610583566273	5.92477397884846	6.00734873952099	6.05940865329296	6.06385403469638	6.31271449322923	6.14910351335281
LOC100747187	8.473392048569	8.15905855054963	8.33253220428762	7.91732703404811	7.93759390026611	8.12936762694685	8.12429083279133	8.26936924424923	7.85188456538213	8.09239002097941	7.97384152985264	7.47191728170444	7.88880871279167	7.45341351600051	8.18571629966532	7.67006993140669
LOC100747428	4.85518440278916	5.11992593142572	5.25050173086564	4.85853184125348	4.75517867235103	4.91257080391789	4.44813904346102	4.91915637102354	5.14953644956096	5.19277102034419	5.03752469907467	4.44813904346102	4.83613287491395	5.03643597822976	4.7420842662483	5.05262787117671
LOC100747307	7.74555502184501	7.50584743460384	7.10809485245832	7.40748641987329	7.5390847866073	7.43023854251741	7.50276146733784	7.63327331769537	7.0605398939307	7.27843215475255	7.53984657310028	6.72116453265233	7.41882383255737	7.26420764446436	7.44787256839089	7.11271877774957
LOC100747545	12.0169948192195	11.1781206644469	11.2405635927832	12.0353511977985	12.3460171555119	12.2816275074164	12.3336000263575	11.8403315180491	12.1180010193449	11.9736358254805	12.6054961712341	11.5650459340188	11.9496755112051	11.7464244878866	11.6412590958048	12.2233495080018
